Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Income_per_Room,Income_x_Population,Log_Income,Log_Population
-0.5372103305848893,1.0839169514928073,0.14073618414104555,0.3147113462406132,-1.3784288309799118,-0.5461736228738715,-1.3610806843032712,-0.46831894893206033,-1.4265208819405506
-2.0756180423970254,-0.2051716289371988,0.28465161836190156,1.2240265686207183,-1.260353596766865,-1.6353042431061648,-1.773917783480986,-2.3433427680510412,-1.2613017636893702
0.2755028652541745,-1.6781331463758837,-0.3014905991862634,0.33094911806882904,-1.4733284797726767,0.29905674706057683,-1.1915652982736837,0.3381929505829007,-1.5653182170711997
-1.1944878872533309,-2.043915205257781,2.001767790665364,0.9885788771115839,0.5888425045976788,-1.7306721753424195,-0.16933593048666307,-1.203706204928461,0.6326992491313739
1.0433350155502974,1.0555862147938173,1.1765686829610849,1.8167052403506077,0.30061575007183283,-0.13214526886009975,0.8206262376127388,1.017208116886083,0.3978843567596528
0.27746270671541995,1.645397653460907,0.08517033718197152,0.9723411052833674,-0.38056600848567584,0.03490656302189255,-0.20370587512647587,0.34002060365767867,-0.23055029882819678
0.17414731149192894,0.06890035971306072,0.22275411786208016,0.842438930657638,0.3830778130377787,-0.12116817171917048,0.4299392464701845,0.24295880932589717,0.4667189261852749
-0.4003692188850025,0.35780123714655976,-1.0963078733558802,-0.7488627085075453,0.4806048038944378,0.4066370595782041,0.19644744454290342,-0.32524536668148296,0.5463889047116414
-0.6450451042980576,-0.06581485528679877,-0.8438953224153481,0.16045251387255938,-0.03927264653470642,0.013523495259883675,-0.34684258805539026,-0.5833505167501911,0.09865289818069545
-1.118218171097947,0.09891730575517667,0.27782162779521197,-0.7326249366793292,1.0602575679368647,-1.0036931770145816,0.21401207067397598,-1.1139334259784819,0.9852247150317026
0.21390141931035814,-0.49463804555799074,0.47429393024698935,1.9709640727186617,-0.9683084907332593,-0.24554114708897798,-0.7580830074626879,0.2804801667138059,-0.8838198280942997
-1.4403850326006242,-1.507897672910059,0.7534981748056069,1.1509565953937457,0.02735201512733569,-1.422027643274017,-0.6908821556860643,-1.5019756635023283,0.15939657577197566
-0.043640472141429465,1.496654813979516,-0.7156975770874785,0.07114476881737096,-0.6656632114880539,0.37688513303380883,-0.5920916984309288,0.033426689227110506,-0.5319821063691046
0.04484612507706064,-0.1953009389521183,-1.2173582068838433,-0.7082682789370051,2.0464295976179057,0.8774816609386066,1.8116133531934853,0.11938378898456914,1.6231190909414681
0.9944083302860591,-0.40643175303666285,0.04282454913312347,-0.5864849902253839,-1.622476964914815,0.5490291867667065,-1.1234823330617172,0.9760144429307397,-1.795455496549662
0.6250763976156235,-0.055098305574009035,-0.9126736390561344,-0.3916317282867898,-0.055982539684184915,1.0605494515352742,0.25890664947008346,0.6562414063057207,0.08324814214395085
-0.09550792230767689,0.7615931706585012,1.068551541510543,0.9561033334551515,-1.4945906835766203,-0.7480604658325665,-1.321640237011759,-0.01749720304693452,-1.5971993234523696
-0.8155058382281607,-0.040709996130026425,-1.3768930729881896,0.16857139978666802,-0.38313846526962014,0.3021642678788436,-0.6917214407174282,-0.7694902363711509,-0.23315530262719555
-1.0933872789936887,1.9967675086327639,-0.9610054281884268,-1.3902546957220836,0.12150680712001459,-0.2519111220088716,-0.4498682949624122,-1.0849746430319631,0.24345038713933437
1.2213170336863104,0.9321304438454961,0.19861768092406512,-0.7894571380780859,1.3939311024339982,0.5890416721474716,2.038551804168552,1.1648730115065205,1.214557598833913
-2.2415587066771083,-0.4598921576498825,0.10489837710492962,0.3634246617252614,-0.5083879509891377,-1.6722581515092945,-1.3972710809420634,-2.5825441610574793,-0.3624382207676011
0.9787888024004059,1.0918547269227825,0.3882901473151231,0.939865561626935,-0.15041401991415237,0.29979649365474714,0.3372545046378109,0.9628078877776863,-0.005129335484204471
-2.4295043141743466,1.1092064534251926,-0.3623491782540836,-0.4565828155996545,-1.2120074594996257,-1.602460966908169,-1.8639846697128006,-2.864661701195296,-1.1958787802009503
-0.505459435097668,0.45076883094297604,0.986542571724031,-0.44034504377143835,-1.4741373749539255,-0.954297719344222,-1.4277660599105546,-0.43483732551786985,-1.5665257012719997
0.4629563027611512,-0.6807772580766545,0.9064704825937758,1.9953207304609861,1.046689646981757,-0.3315557844321305,1.2029241554539785,0.5106941957346283,0.9755679052389442
0.39987186830690524,0.3077035780621145,1.6433027854162585,-0.7488627085075453,-0.32170323736565437,-0.7287249790609276,-0.09514491806237362,0.4531565517365645,-0.17147583965209295
-0.8423577130068509,-2.110953989198619,0.20544588777993655,-0.7732193662498698,0.07519026090818762,-0.7847771485831944,-0.3567808141246445,-0.7993092748041115,0.20235948327262968
-0.5337099223954777,-1.1492249164093309,-1.4227444882705753,-1.3658980379797596,-0.022759259690750537,0.5828175120991662,-0.27918923875642443,-0.4646191768326661,0.11380898167800652
-0.21564448215278642,-0.7006524358385039,0.5567097582146566,0.8749144743140703,-0.006750508293256271,-0.5645795580509492,-0.10940836770814333,-0.13701981960002108,0.12843839677444063
0.6937862547073009,-0.211197459140961,1.0948537248636832,1.0535299644244487,0.11038340660635927,-0.29392245217374896,0.45175835832953765,0.716947428835185,0.23362669840333422
0.42135934942763387,-0.5167122247437012,0.14571636514479636,0.8749144743140703,0.6070704555840865,0.09214273223575013,0.7711883637621212,0.4728125597076275,0.6470236607752609
0.07608275537818118,-0.9518019489502699,-0.2508352016791759,0.022431453332722073,-0.571928453643289,0.12143927128984865,-0.46110476225338387,0.14945526853474664,-0.4299319706451525
0.2773716553786498,-0.3798155542719124,1.5577713388985528,-0.39975061420089775,0.10770205220521328,-0.7587302607491112,0.23737897200580124,0.3399357050980052,0.23125444151893643
0.12038037417655609,-0.29159458120641496,-1.0322375981901262,0.12797697021612703,0.2222399336674473,0.7695400311057986,0.25864931082943055,0.19186096355471793,0.33115799875228596
1.7004823517081278,-1.0142416427203722,-0.5159774764747433,-1.3821358098079757,2.7903937822993266,1.5089987361680413,3.884857989427557,1.5463527293439019,2.036461181938621
-2.3792210223673274,-0.10973602349891243,0.42636068989222137,0.8911522461422868,0.6300552996765469,-1.887109486208834,-0.8237019176973758,-2.7879630670542785,0.6650016035186118
-0.29978793290848776,1.2537452923297239,-1.0873214611817275,0.054906996989154425,-0.14408932622168805,0.48021805457317235,-0.26464588318489435,-0.22207557841076578,0.0008613985634368729
-0.4995983970807828,-0.6431349087269097,-0.9965155691324364,-1.2441147492681381,0.4179674412192934,0.2453346321495678,0.09091197503908552,-0.42867581193275567,0.4954328955027355
-0.5280202736994563,0.46282473981902766,-0.2576419855886294,0.3796624335534779,0.5763246182365538,-0.30177187066040084,0.20166678240907823,-0.45861001355504377,0.6228274017949599
-0.192854182799062,0.3688744930269505,1.402660462403463,0.18480917161488383,0.950759739039489,-0.9560149971809128,0.7079448459822927,-0.11417465780346328,0.9065058660310249
0.6539616478740409,2.6382129354671506,-1.0696221387703402,-0.4809394733419786,1.5977074645994507,1.2321400663378106,1.8485551519986694,0.6818317137236775,1.3474416848515318
0.22477594368769555,0.8011585729577593,0.6501919507214201,1.2077887967925018,-1.4370640146363887,-0.338283586913361,-1.174352158144196,0.29070592906383563,-1.5116153168595996
0.8246057929704264,0.16271392755434408,-0.7290075565684698,0.3228302321547211,1.098366733550195,1.0480856385335244,1.481737488261496,0.8309680697196666,1.0122042686831851
2.5358509457203517,0.31713141439897213,-2.174024299545474,0.41213797720991024,0.9670091645232286,4.404050925396377,2.4166390492810677,2.1616928622761487,0.9183022138944721
-1.6394875642393871,0.4977660819686879,-1.940217242852816,0.20916582935720826,0.13573525062876807,0.06687397685037183,-0.7193480892513092,-1.7540447266930077,0.2559755300489011
0.7785712060503326,1.4787318717495344,0.3663940819670469,1.2321454545348263,0.7343744078561031,0.18432158717975664,1.0996119605329717,0.7910749523724055,0.745435086789091
-0.7380428049676462,0.35981953179064907,-0.69519254778488,0.18480917161488383,-1.5951592374809622,-0.1647982217998258,-1.5911380285911112,-0.6842339460234266,-1.7521352494044036
1.0044734752768354,-0.5412581392313085,-1.2417054227075217,-1.4633246689490562,-0.5376483691518434,1.6948368408344483,-0.03726545938380457,0.984510338654793,-0.39335459792219996
0.7503638103735797,0.7325837368714085,0.5096053179414625,0.3877813194675858,2.1367278832838257,0.07570124739499295,2.4367632686394334,0.7665079051248999,1.6760197542811852
0.23346888764838647,-1.101743316952142,-0.596604717546435,-0.6514360775382483,-1.1865339428150077,0.49165626062010753,-0.9467880598206595,0.2988685876234377,-1.161901875575971
0.860355977495434,-1.7431559771914455,-1.0182954783222862,0.4040190912958024,0.17734589738228643,1.3471415744886615,0.6021523090627144,0.8617790642818994,0.2923452208225778
-0.17915125825588937,-0.5940162953247168,0.011442823605279812,0.07926365473147887,0.45352349707390227,-0.2278784754936239,0.29692545107103874,-0.10047769856452134,0.524450656951129
-0.47289367307730523,0.4653664173185131,-1.189883871968765,-0.44846392968554627,0.01898164810104614,0.4269971130531203,-0.2156839365747007,-0.4006764869811523,0.1518237551227379
-0.9419940358348989,0.011196740812476545,0.32317745774109885,1.9872018445468773,0.1269084983710186,-0.9108093659666123,-0.36857028994648966,-0.9111794360218517,0.24821081189808952
-0.3358658477343361,0.782190471191976,1.1332447175433609,1.84918078400704,-0.5615299843184176,-0.9199815504512556,-0.6254221528319185,-0.258891961971454,-0.4187954678147124
-1.1024979874840573,-0.9628086296226597,-1.2967735128994455,-0.4565828155996545,0.21451378763625636,-0.005886412835364038,-0.38729757592043695,-1.0955847827747704,0.32450956090010974
-1.6388910839677173,1.7038570584149912,-0.057987321994051724,-0.4159883860291139,2.006655664078657,-1.1891060378261795,0.5017631407256223,-1.753274623227916,1.599557031710334
0.6555900081624989,-0.5780849660342758,0.44284406484057903,0.883033360228179,1.3660313601368024,0.05649153359343852,1.6289192620588828,0.6832713002673944,1.1959575479086653
-1.5079608514374343,0.10219186799328465,-0.26989115675442577,0.03055033924682998,1.8862279115946061,-0.9894361484737509,0.5202733986888294,-1.586425900292093,1.52721482261665
0.9154451683856232,1.1438970749621649,0.10625445067770085,-0.44846392968554627,0.6490286795805682,0.4502969927818537,1.0962289503013527,0.9089701913285845,0.6797714109167907
0.06256950268760188,-0.3693671738047312,-0.4192573179295762,0.2416413730136406,-0.5344910386207554,0.23153641233558478,-0.43400593161268786,0.13646331887925545,-0.3900051688278695
0.43181916468667986,-0.2836450788746554,1.1869759524748076,0.8262011588294221,0.4487939861365157,-0.49526609377125297,0.630996932088154,0.4823591489859658,0.520604935070781
0.4341374623661645,0.5101744980777956,0.5405991945334151,1.6705652938966626,1.130967679457373,-0.14393718279486295,1.2625928010002156,0.48447312408454946,1.0351173995755187
-2.092469876011487,-0.3324808370461463,0.900976103606886,0.03866922516093861,-1.022538565249628,-1.8759658960187302,-1.638417668148056,-2.3672327103599464,-0.950852830035179
